,jobDist,n,m,lowerBound,cost,time,timeToBestCost
784,extremes,100000,80000,40000.0,40000,0.3650527000427246,0.31501317024230957
785,extremes,100000,80000,40000.0,40000,0.46797800064086914,0.30600452423095703
786,extremes,100000,80000,40000.0,40000,0.3739748001098633,0.21542811393737793
787,extremes,100000,80000,40000.0,40000,0.35348963737487793,0.30347442626953125
788,extremes,100000,80000,40000.0,40000,0.47025442123413086,0.30889105796813965
789,extremes,100000,80000,40000.0,40000,0.36531662940979004,0.20491409301757812
790,centred,100000,80000,39400.0,39400,0.3549017906188965,0.30785632133483887
791,centred,100000,80000,38828.0,38828,0.46105122566223145,0.3000648021697998
792,centred,100000,80000,38990.0,38990,0.37458205223083496,0.21666288375854492
793,centred,100000,80000,39184.0,39184,0.35368895530700684,0.30005979537963867
794,centred,100000,80000,39008.0,39008,0.4663379192352295,0.30320048332214355
795,centred,100000,80000,39204.0,39204,0.3609633445739746,0.202972412109375
796,centred,100000,80000,38906.0,38906,0.35452985763549805,0.3090827465057373
797,centred,100000,80000,39128.0,39128,0.4611389636993408,0.3005349636077881
798,centred,100000,80000,39206.0,39206,0.35197877883911133,0.3060140609741211
799,centred,100000,80000,38907.0,38907,0.4647400379180908,0.3004746437072754
